GameDate_2012,Name_2012,UID_2012,NationID_2012,Born_2012,Age_2012,IntCaps_2012,IntGoals_2012,U21Caps_2012,U21Goals_2012,WorldReputation_2012,HomeReputation_2012,CurrentReputation_2012,PA_2012,CA_2012,Price_2012,Height_2012,Weight_2012,PositionsString_2012,GK.AerialAbility_2012,GK.CommandOfArea_2012,GK.Communication_2012,GK.Eccentricity_2012,GK.Handling_2012,GK.Kicking_2012,GK.OneOnOnes_2012,GK.Reflexes_2012,GK.RushingOut_2012,GK.TendencyToPunch_2012,GK.Throwing_2012,Tech.Corners_2012,Tech.Crossing_2012,Tech.Dribbling_2012,Tech.Finishing_2012,Tech.FirstTouch_2012, Tech.Freekicks_2012,Tech.Heading_2012,Tech.LongShots_2012,Tech.Longthrows_2012,Tech.Marking_2012,Tech.Passing_2012,Tech.PenaltyTaking_2012, Tech.Tackling_2012,Tech.Technique_2012,Mental.Aggression_2012,Mental.Anticipation_2012,Mental.Bravery_2012,Mental.Composure_2012,Mental.Concentration_2012,Mental.Vision_2012,Mental.Decisions_2012,Mental.Determination_2012,Mental.Flair_2012,Mental.Leadership_2012, Mental.OffTheBall_2012,Mental.Positioning_2012,Mental.Teamwork_2012,Mental.Workrate_2012,Phy.Acceleration_2012,Phy.Agility_2012,Phy.Balance_2012,Phy.Jumping_2012,Phy.LeftFoot_2012,Phy.NaturalFitness_2012,Phy.Pace_2012,Phy.RightFoot_2012,Phy.Stamina_2012,Phy.Strength_2012, Hidden.Consistency_2012,Hidden.Dirtiness_2012,Hidden.ImportantMatches_2012,Hidden.InjuryProness_2012,Hidden.Versatility_2012,Personality.Adaptability_2012,Personality.Ambition_2012,Personality.Loyalty_2012,Personality.Pressure_2012,Personality.Professional_2012,Personality.Sportsmanship_2012,Personality.Temperament_2012,Personality.Controversy_2012,Positions.Defender_2012,Positions.WingBack_2012,Positions.Midfielder_2012,Positions.AttackingMidfielder_2012,Positions.Right_2012,Positions.Left_2012,Positions.Centre_2012,Positions.PositionsDesc_2012,Positions.PositionsDescVal_2012,Positions.Goalkeeper_2012,Positions.Sweeper_2012,Positions.Striker_2012,Positions.AttackingMidCentral_2012,Positions.AttackingMidLeft_2012,Positions.AttackingMidRight_2012,Positions.DefenderCentral_2012,Positions.DefenderLeft_2012, Positions.DefenderRight_2012,Positions.DefensiveMidfielder_2012,Positions.MidfielderCentral_2012,Positions.MidfielderLeft_2012,Positions.MidfielderRight_2012,Positions.WingBackLeft_2012,Positions.WingBackRight_2012,PPMVal_2012,PPM0_2012,PPM1_2012,PPM2_2012,PPM3_2012,PPM4_2012,PPM5_2012,PPM6_2012,PPM7_2012,PPM8_2012,PPM9_2012,PPM10_2012,PPM11_2012,PPM12_2012,PPM13_2012,PPM14_2012,PPM15_2012,PPM16_2012,PPM17_2012,PPM18_2012,PPM19_2012,PPM20_2012,PPM21_2012,PPM22_2012,PPM23_2012,PPM24_2012,PPM25_2012,PPM26_2012,PPM27_2012,PPM28_2012,PPM29_2012,PPM30_2012,PPM31_2012,PPM32_2012,PPM33_2012,PPM34_2012,PPM35_2012,PPM36_2012,PPM37_2012,PPM38_2012,PPM39_2012,PPM40_2012,PPM41_2012,PPM42_2012,PPM43_2012,PPM44_2012,PPM45_2012,PPM46_2012,PPM47_2012,name_2012,Market Value_2012,age_2012,height_2012,position_2012,foot_2012,current club_2012,10/11 games_2012,10/11 goals/conceded_2012,10/11 assists/clean_2012,10/11 minutes_2012,11/12 games_2012,11/12 goals/conceded_2012,11/12 assists/clean_2012,11/12 minutes_2012,12/13 games_2012,12/13 goals/conceded_2012,12/13 assists/clean_2012,12/13 minutes_2012,13/14 games_2012,13/14 goals/conceded_2012,13/14 assists/clean_2012,13/14 minutes_2012,14/15 games_2012,14/15 goals/conceded_2012,14/15 assists/clean_2012,14/15 minutes_2012,15/16 games_2012,15/16 goals/conceded_2012,15/16 assists/clean_2012,15/16 minutes_2012,16/17 games_2012,16/17 goals/conceded_2012,16/17 assists/clean_2012,16/17 minutes_2012,17/18 games_2012,17/18 goals/conceded_2012,17/18 assists/clean_2012,17/18 minutes_2012,18/19 games_2012,18/19 goals/conceded_2012,18/19 assists/clean_2012,18/19 minutes_2012,current league_2012,19/20 games_2012,19/20 goals/conceded_2012,19/20 assists/clean_2012,19/20 minutes_2012,20/21 games_2012,20/21 goals/conceded_2012,20/21 assists/clean_2012,20/21 minutes_2012,GameDate_2011,Name_2011,UID_2011,NationID_2011,Born_2011,Age_2011,IntCaps_2011,IntGoals_2011,U21Caps_2011,U21Goals_2011,WorldReputation_2011,HomeReputation_2011,CurrentReputation_2011,PA_2011,CA_2011,Price_2011,Height_2011,Weight_2011,PositionsString_2011,GK.AerialAbility_2011,GK.CommandOfArea_2011,GK.Communication_2011,GK.Eccentricity_2011,GK.Handling_2011,GK.Kicking_2011,GK.OneOnOnes_2011,GK.Reflexes_2011,GK.RushingOut_2011,GK.TendencyToPunch_2011,GK.Throwing_2011,Tech.Corners_2011,Tech.Crossing_2011,Tech.Dribbling_2011,Tech.Finishing_2011,Tech.FirstTouch_2011,Tech.Freekicks_2011,Tech.Heading_2011,Tech.LongShots_2011,Tech.Longthrows_2011,Tech.Marking_2011,Tech.Passing_2011,Tech.PenaltyTaking_2011,Tech.Tackling_2011,Tech.Technique_2011,Mental.Aggression_2011,Mental.Anticipation_2011,Mental.Bravery_2011,Mental.Composure_2011,Mental.Concentration_2011,Mental.Vision_2011,Mental.Decisions_2011,Mental.Determination_2011,Mental.Flair_2011,Mental.Leadership_2011,Mental.OffTheBall_2011,Mental.Positioning_2011,Mental.Teamwork_2011,Mental.Workrate_2011,Phy.Acceleration_2011,Phy.Agility_2011,Phy.Balance_2011,Phy.Jumping_2011,Phy.LeftFoot_2011,Phy.NaturalFitness_2011,Phy.Pace_2011,Phy.RightFoot_2011,Phy.Stamina_2011,Phy.Strength_2011,Hidden.Consistency_2011,Hidden.Dirtiness_2011,Hidden.ImportantMatches_2011,Hidden.InjuryProness_2011,Hidden.Versatility_2011,Personality.Adaptability_2011,Personality.Ambition_2011,Personality.Loyalty_2011,Personality.Pressure_2011,Personality.Professional_2011,Personality.Sportsmanship_2011,Personality.Temperament_2011,Personality.Controversy_2011,name_2011,Market Value_2011,current league_2011
19/6/2011,Tomas Svedkauskas,47019930,779,6/22/1994,16,0,0,0,0,508,2193,1524,115,48,12582,189,80,GK ,6,5,11,8,9,12,11,12,10,9,8,2,2,2,1,1,5,1,1,1,3,1,1,1,2,4,2,10,8,8,1,8,6,1,6,3,7,1,1,11,11,8,8,8,14,11,20,2,2,7,10,10,7,7,10,11,13,5,11,1,15,8,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19/6/2011,Pedro Guedes,55041580,788,1/3/1995,16,0,0,0,0,592,2924,2534,128,65,66375,184,72,GK ,7,7,12,3,13,10,13,11,6,6,9,2,3,2,2,3,4,1,1,3,1,2,2,3,3,7,8,6,10,7,1,5,6,1,12,3,12,2,2,14,9,8,8,8,8,14,20,6,5,10,3,10,10,10,8,15,9,12,14,14,14,12,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pedro Mendes,Â£180Th. ,30.0,186.0,Defender - Centre-Back,right,Montpellier HSC,16.0,0.0,0.0,1300.0,24.0,0.0,0.0,1525.0,34.0,1.0,2.0,2919.0,16.0,0.0,1.0,1164.0,24.0,0.0,0.0,1728.0,24.0,0.0,0.0,2017.0,20.0,0.0,0.0,1757.0,39.0,1.0,1.0,3290.0,32.0,1.0,1.0,2743.0,LaLiga,18.0,1.0,0.0,1534.0,6.0,0.0,0.0,535.0
19/6/2011,Fabio Rigamonti,43091167,776,1/1/1995,16,0,0,0,0,450,2300,2200,63,44,1277,188,83,GK ,10,8,12,11,11,9,8,8,6,10,4,1,1,3,1,1,3,1,3,1,2,1,1,2,2,12,7,11,5,7,1,5,8,2,5,1,11,1,3,8,11,11,11,7,12,4,20,2,4,10,3,10,4,5,9,14,7,11,10,12,9,3,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19/6/2011,Ahmed Ghazi,43093059,16,1/8/1995,16,0,0,0,0,50,1950,1650,58,33,479,185,80,GK ,10,3,6,7,11,11,9,11,15,8,9,3,3,2,2,1,7,1,1,1,3,1,1,3,1,3,4,10,12,4,1,6,6,2,1,1,2,1,1,7,10,8,10,6,15,4,20,3,2,4,17,10,6,5,2,6,12,10,12,5,8,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19/6/2011,Przemyslaw Frackowiak,96026799,787,1/7/1994,17,0,0,0,0,1000,3824,2500,122,85,110317,188,83,GK ,9,11,10,6,9,8,11,13,10,8,9,2,3,1,2,3,7,1,3,1,1,3,2,2,2,13,10,10,5,12,2,11,14,3,1,3,9,3,9,10,11,14,14,10,15,11,20,9,10,11,9,6,5,8,8,14,15,11,13,9,6,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Przemyslaw Frackowiak,Â£68Th. ,26.0,188.0,Goalkeeper,right,Polonia Sroda Wielkopolska,nan,nan,nan,nan,9.0,9.0,4.0,810.0,0.0,0.0,0.0,0.0,15.0,33.0,1.0,1305.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,5.0,10.0,1.0,480.0,4.0,5.0,2.0,360.0,10.0,19.0,3.0,900.0,Serie A,18.0,29.0,5.0,1620.0,3.0,0.0,3.0,270.0
19/6/2011,Loris Karius,28047501,771,6/22/1993,17,0,0,0,0,1543,3341,3311,127,73,119824,187,75,GK ,10,11,8,4,11,10,10,10,14,15,11,3,1,3,3,7,7,6,3,2,1,6,1,3,7,12,9,8,13,10,5,11,10,3,6,3,8,10,7,9,7,8,12,5,11,8,20,12,8,10,12,10,14,10,4,12,8,8,15,17,7,14,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Loris Karius,Â£180Th. ,27.0,189.0,Goalkeeper,right,1.FC Union Berlin,3.0,6.0,1.0,270.0,18.0,24.0,5.0,1568.0,7.0,13.0,1.0,578.0,26.0,36.0,10.0,2340.0,36.0,49.0,12.0,3212.0,36.0,44.0,10.0,3240.0,16.0,16.0,6.0,1440.0,33.0,31.0,16.0,2970.0,35.0,49.0,6.0,3150.0,Bundesliga,32.0,46.0,8.0,2880.0,0.0,0.0,0.0,0.0
19/6/2011,Enrico Tonozzi,43072030,776,10/1/1993,17,0,0,0,0,50,3149,3000,86,70,23219,187,85,GK ,7,8,13,13,12,12,11,12,9,14,10,5,1,1,3,3,8,1,1,1,3,1,3,2,4,5,5,10,5,9,1,5,8,3,11,2,13,2,2,9,11,13,11,7,10,7,20,2,5,10,8,9,9,10,5,5,8,11,8,11,5,19,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enrico Tonozzi,Â£90Th. ,27.0,194.0,Goalkeeper,right,Retired,nan,nan,nan,nan,18.0,28.0,4.0,1620.0,18.0,28.0,3.0,1620.0,4.0,6.0,2.0,390.0,1.0,2.0,0.0,90.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Serie A,nan,nan,nan,nan,nan,nan,nan,nan
19/6/2011,Dejan Stojanovic,16047341,781,7/19/1993,17,0,0,3,0,459,4518,4518,137,95,2523562,196,89,GK ,14,8,8,6,11,9,12,13,10,15,10,6,2,1,3,4,10,2,1,1,1,3,2,2,2,12,10,14,10,11,2,13,10,3,3,3,11,1,7,12,11,10,16,20,12,12,5,12,12,7,3,3,15,10,16,16,11,12,11,2,12,16,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dejan Stojanovic,Â£270Th. ,27.0,196.0,Goalkeeper,left,Middlesbrough FC,25.0,40.0,4.0,2280.0,20.0,25.0,3.0,1800.0,18.0,27.0,5.0,1650.0,2.0,3.0,0.0,210.0,7.0,24.0,2.0,564.0,0.0,0.0,0.0,0.0,6.0,11.0,1.0,540.0,18.0,30.0,4.0,1622.0,39.0,57.0,9.0,3486.0,Serie A,28.0,39.0,6.0,2487.0,1.0,3.0,0.0,90.0
19/6/2011,Simon Sluga,24024493,761,3/17/1993,18,0,0,0,0,1300,4350,3900,130,84,44072,183,83,GK ,6,10,11,10,11,13,11,13,8,5,9,5,2,2,2,5,7,1,3,3,3,1,1,2,3,10,7,13,13,13,1,11,9,2,10,3,13,1,2,5,7,7,8,10,12,8,20,3,3,10,12,9,7,10,14,12,10,9,11,11,12,3,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Simon Sluga,Â£68Th. ,27.0,191.0,Goalkeeper,right,Luton Town,nan,nan,nan,nan,6.0,8.0,1.0,540.0,24.0,35.0,6.0,2160.0,31.0,21.0,17.0,2724.0,28.0,94.0,16.0,2520.0,3.0,8.0,0.0,270.0,2.0,3.0,1.0,210.0,39.0,39.0,13.0,3471.0,41.0,41.0,13.0,3690.0,Serie A,34.0,54.0,6.0,3060.0,7.0,6.0,3.0,630.0
19/6/2011,Samuel Radlinger,16024019,755,11/7/1992,18,0,0,2,0,2500,4250,4250,122,85,189985,196,86,GK ,14,9,9,5,9,9,12,12,9,7,8,6,2,3,3,8,10,1,2,3,1,2,3,2,6,9,8,11,6,11,1,12,10,3,8,2,14,3,7,10,11,8,14,5,13,10,20,12,12,10,5,7,3,9,13,16,10,7,12,11,14,11,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samuel Sahin-Radlinger,Â£225Th. ,27.0,198.0,Goalkeeper,right,SV Ried,1.0,3.0,0.0,90.0,16.0,17.0,6.0,1440.0,26.0,30.0,7.0,2340.0,1.0,0.0,1.0,90.0,14.0,9.0,8.0,1260.0,28.0,34.0,7.0,2520.0,7.0,14.0,0.0,660.0,33.0,32.0,16.0,2970.0,1.0,2.0,0.0,90.0,Bundesliga,18.0,31.0,2.0,1620.0,6.0,13.0,0.0,600.0
