GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47
15/7/2016,17.3.2.23,Gareth Barry,108586,765,23-Feb-81,35,53,3,27,2,6100,6650,6950,155,134,232186002,183,78,DM/M C,1,1,3,1,3,1,3,3,3,4,1,10,13,8,11,14,12,12,10,8,14,16,12,14,15,14,16,14,17,15,11,14,15,8,16,11,17,18,14,8,9,12,11,20,15,9,12,11,14,15,16,14,4,15,2,12,13,13,15,12,14,2,12,1,19,1,1,12,19,DM/M C,311,1,1,1,1,1,1,10,12,1,20,19,6,1,1,1,4718592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Didier Ndong,12056402,19,17-Jun-94,22,18,0,0,0,4350,6400,6350,151,127,24921072,179,75,DM/M RC,1,3,3,2,1,2,3,4,3,2,3,7,8,12,8,13,10,11,12,11,11,11,10,14,13,15,12,15,8,12,10,12,14,12,10,13,12,13,17,14,14,13,10,9,15,15,20,15,14,13,13,12,11,12,13,15,12,11,12,10,10,5,1,1,20,1,15,1,20,DM/M RC,423,1,1,1,1,1,1,1,1,1,17,20,1,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Mohamed Elneny,12065054,16,11-Jul-92,24,37,2,5,1,6500,7400,7250,155,146,49967890,180,77,DM/M C,1,1,1,3,3,1,3,2,2,1,2,8,7,11,6,14,8,12,14,8,13,14,14,15,15,12,14,14,16,15,13,14,14,8,11,10,13,17,18,12,12,15,13,8,18,13,20,18,15,13,8,12,6,8,14,14,14,15,15,14,18,4,1,1,20,8,1,1,20,DM/M C,421,1,1,1,8,1,1,1,1,1,19,20,1,1,1,1,525056,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Michael Carrick,122025,765,28-Jul-81,34,34,0,14,2,6550,7250,7400,165,150,232186002,188,74,DM/M C,1,1,4,3,1,2,2,2,4,2,4,13,13,5,8,16,10,12,9,8,14,18,14,14,17,8,18,8,18,18,14,19,16,6,12,10,18,18,11,7,8,14,13,16,14,9,20,11,13,17,7,12,13,8,19,15,14,15,18,18,19,1,10,1,18,6,1,1,18,DM/M C,311,1,1,1,6,1,1,10,1,1,20,18,1,1,1,1,4299685888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Darren Fletcher,127973,793,01-Feb-84,32,73,5,2,0,6098,7148,7148,160,143,232186002,183,83,DM/M C,2,2,2,2,1,1,2,3,3,4,1,10,15,6,10,13,8,15,6,9,13,14,12,15,14,15,16,18,12,15,11,14,18,6,17,9,17,19,15,11,13,14,13,11,15,12,20,16,12,17,14,20,6,12,10,14,18,16,20,17,18,4,10,8,20,12,13,8,20,DM/M C,421,1,1,1,12,1,10,1,1,10,18,20,8,13,1,8,2147614720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Claudio Yacob,14000757,1649,18-Jul-87,28,2,1,13,1,5600,6900,7050,150,141,26670056,181,73,DM/M C,3,3,3,3,3,3,1,1,2,2,4,5,10,12,5,13,9,12,6,7,16,13,10,16,12,15,17,18,14,15,12,14,14,10,13,11,18,17,17,10,13,14,11,9,12,10,20,14,14,15,16,15,7,8,10,15,16,17,13,13,8,13,1,1,20,1,1,1,20,DM/M C,311,1,1,1,1,1,1,1,1,1,20,20,1,1,1,1,4503599628025920,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Cheikhou Kouyaté,18022052,41,21-Dec-89,26,24,2,0,0,5495,6395,6745,140,139,22749356,193,78,DM C,2,1,3,3,2,3,2,1,1,3,3,8,8,12,12,13,8,15,10,10,14,13,11,16,12,18,15,14,13,13,10,11,13,10,12,8,14,16,16,12,15,17,16,7,17,14,20,12,17,16,15,14,8,12,8,12,10,11,8,10,9,7,15,1,15,1,1,1,15,DM C,301,1,1,1,1,1,1,15,1,1,20,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Victor Wanyama,18026085,25,25-Jun-91,25,43,4,0,0,6100,8000,7300,156,148,49754751,188,85,DM/M C,2,1,1,1,4,2,3,3,1,1,1,7,10,10,10,10,8,14,10,8,14,12,10,18,11,17,14,19,15,12,10,13,18,10,7,13,16,14,17,12,14,19,15,8,16,12,20,17,19,14,12,15,3,10,16,20,9,16,10,8,10,11,7,1,20,1,1,1,20,DM/M C,421,1,1,1,1,1,1,7,1,1,18,20,1,1,1,1,2281832704,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Charly Musonda,18055121,757,15-Oct-96,19,0,0,7,1,5000,6400,6400,159,130,34378142,173,58,DM/M/AM RLC,1,2,3,2,3,3,2,2,2,1,1,11,9,15,9,13,13,8,12,12,7,12,11,6,15,6,11,11,12,10,14,12,14,14,5,9,6,12,14,15,17,8,6,11,10,14,20,9,7,11,4,10,7,12,13,18,12,13,12,14,14,10,1,1,18,20,19,19,20,DM/M/AM RLC,536,1,1,1,20,19,19,1,1,1,16,18,1,1,1,1,2251834173423872,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Jason Denayer,18081611,757,28-Jun-95,21,8,0,2,1,5150,7000,6450,155,129,12251375,184,75,D RC,3,2,4,1,3,1,3,3,3,2,2,6,8,13,9,13,5,13,6,10,12,11,6,15,13,15,13,13,13,14,10,11,7,9,8,6,11,14,15,15,14,14,13,11,12,14,20,13,14,13,7,13,9,9,15,15,10,14,10,15,14,2,20,1,1,1,15,12,20,D RC,103,1,1,1,1,1,1,20,12,15,15,1,1,1,1,1,137438986240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Wilfred Ndidi,18091791,38,16-Dec-96,19,3,0,3,0,5500,6750,7200,154,130,87157019,186,78,DM/M C,1,3,1,2,2,3,1,3,2,2,1,10,10,12,7,13,10,14,13,7,12,11,4,15,11,14,16,13,14,14,11,11,15,11,10,11,11,14,15,13,13,11,15,8,16,13,20,16,13,14,10,13,6,12,14,16,14,14,14,12,14,5,15,13,19,10,13,11,19,DM/M C,311,1,1,1,10,1,1,15,11,13,20,19,1,1,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Adam Clayton,2019100,765,14-Jan-89,27,0,0,0,0,3748,6398,6398,137,128,17709215,176,75,DM/M C,1,2,3,2,3,1,3,2,4,1,2,11,12,10,11,12,9,9,11,9,10,13,14,12,13,13,13,11,15,12,12,13,15,9,13,11,12,14,15,13,13,14,10,11,15,12,20,15,12,15,10,12,3,10,10,13,13,12,15,12,12,7,1,1,20,12,1,1,20,DM/M C,421,1,1,1,12,1,1,1,1,1,19,20,1,1,1,1,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,David Luiz,2114068,1651,22-Apr-87,29,56,3,0,0,7500,8100,7750,157,155,74800273,189,84,D/DM C,3,2,2,1,1,1,2,2,1,2,1,8,9,13,12,13,14,14,12,18,17,12,15,16,13,17,16,16,12,10,10,11,17,12,15,12,11,13,16,17,15,16,16,10,16,15,20,14,13,10,12,13,10,13,15,16,18,13,16,11,10,7,20,1,1,1,12,12,20,D/DM C,111,1,1,1,1,1,1,20,12,12,17,1,1,1,1,1,1134764719374624,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15/7/2016,17.3.2.23,Fernando,2115577,1651,25-Jul-87,28,0,0,3,0,6148,7248,7248,145,143,31906810,182,71,DM/M C,2,2,1,1,2,2,1,1,2,2,2,9,10,9,7,12,9,13,10,10,14,11,11,16,12,17,16,16,11,14,11,12,16,6,13,11,17,17,17,14,16,13,14,7,16,13,20,15,14,15,13,11,7,10,14,13,17,15,16,13,13,5,3,1,19,1,1,1,19,DM/M C,311,1,1,1,1,1,1,3,1,1,20,19,1,1,1,1,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Pierre-Emile Højbjerg,27058392,764,05-Aug-95,20,17,1,8,4,5148,6898,6648,155,137,46354458,185,84,DM/M/AM C,1,3,1,1,1,3,3,2,1,3,1,12,13,11,12,16,13,8,15,10,10,15,12,11,16,17,11,14,16,9,15,9,16,11,13,14,10,12,17,11,10,16,12,10,16,13,20,14,15,12,13,14,6,17,14,18,9,15,13,7,10,14,13,12,20,17,12,11,20,DM/M/AM C,431,1,1,1,17,11,11,13,1,10,16,20,11,11,1,12,140737492550016,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15/7/2016,17.3.2.23,Jordan Henderson,28005568,765,17-Jun-90,26,27,0,27,4,6500,7600,7600,165,155,104245468,183,67,DM/M C,1,2,2,1,3,1,3,3,2,1,3,12,13,12,11,15,11,11,12,4,13,16,10,14,14,14,14,14,15,15,14,15,17,13,16,14,15,17,18,13,13,13,12,8,18,14,20,18,14,15,8,15,9,13,15,17,17,17,18,13,15,6,8,12,20,10,14,10,20,DM/M C,311,1,1,1,8,4,10,1,1,8,20,20,10,14,1,12,4326400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Jake Livermore,28005828,765,14-Nov-89,26,1,0,0,0,5500,6650,6650,144,130,22830924,180,73,DM/M C,4,2,1,3,1,1,2,2,3,3,2,9,9,12,10,13,7,10,10,5,10,14,6,12,11,13,13,12,10,12,11,11,13,11,9,15,13,15,17,11,11,17,12,12,17,11,20,18,17,15,8,12,4,14,5,11,11,8,10,9,8,4,15,1,20,10,11,8,20,DM/M C,421,1,1,1,10,1,1,15,1,8,18,20,8,11,1,1,137439477760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Jack Rodwell,28010312,765,11-Mar-91,25,3,0,21,2,5246,6146,6146,138,124,6399170,188,80,DM/M C,3,1,3,1,3,3,3,2,3,3,3,4,9,11,11,12,4,14,11,3,12,13,10,12,11,5,12,12,14,11,11,13,7,5,8,9,13,14,11,13,11,14,14,16,10,11,20,15,14,10,13,11,18,10,9,5,13,10,11,11,9,4,12,1,20,1,1,1,20,DM/M C,421,1,1,1,1,1,1,12,1,1,19,20,1,1,1,1,320,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Ryan Mason,28010315,765,13-Jun-91,25,1,0,0,0,5700,6800,7000,145,132,28077742,175,71,M/AM C,3,1,2,2,1,3,3,1,2,3,1,11,10,12,12,12,12,6,12,6,12,13,12,14,14,14,13,14,13,15,14,13,15,12,13,13,13,14,14,13,13,12,8,12,10,12,20,11,12,13,10,14,18,12,9,10,12,12,14,14,14,7,1,1,20,18,12,1,20,M/AM C,411,1,1,14,18,1,12,1,1,1,15,20,1,10,1,1,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Adam Forshaw,28027622,765,08-Oct-91,24,0,0,0,0,4000,6400,6400,140,128,17763958,185,71,DM/M RC,2,2,3,3,3,2,1,3,1,4,2,14,13,12,9,12,13,10,9,8,10,13,11,11,12,11,13,12,14,13,12,13,12,12,13,13,13,14,14,12,11,11,11,11,14,12,20,15,11,15,6,14,4,12,10,12,13,12,12,11,14,5,1,1,20,15,19,12,20,DM/M RC,423,1,1,1,12,1,15,1,1,1,18,20,12,19,1,1,2251799813686336,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Nathaniel Chalobah,28058513,765,12-Dec-94,21,0,0,30,0,5500,6250,6250,156,125,18714296,185,73,DM/M C,3,3,1,1,2,3,3,2,1,3,3,7,6,9,9,13,11,12,12,5,9,13,12,9,13,8,10,12,13,11,13,13,14,11,12,9,14,14,12,14,12,14,13,12,16,15,20,14,13,12,4,11,5,13,11,10,12,13,12,16,15,2,15,7,20,8,9,1,20,DM/M C,421,1,1,1,8,1,1,15,1,7,18,20,1,9,1,7,140737492549636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15/7/2016,17.3.2.23,Kevin Stewart,28060185,765,07-Sep-93,22,0,0,0,0,3350,6600,6600,143,132,28642269,183,73,D/DM RLC,3,3,3,1,3,3,1,2,3,3,1,6,9,10,8,13,7,12,12,5,13,13,8,14,11,14,12,14,12,13,9,12,14,9,11,11,13,15,14,13,12,13,11,13,13,13,20,17,13,14,11,14,9,15,12,11,16,12,16,12,15,7,16,1,15,1,15,16,15,D/DM RLC,326,1,1,1,1,1,1,13,16,15,20,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Paddy McNair,28068190,785,27-Apr-95,21,11,0,2,0,4050,6250,6750,137,120,16259304,186,72,D/DM C,3,2,1,2,1,3,3,2,3,2,3,5,7,9,10,14,9,13,11,8,11,14,7,12,15,11,14,9,13,12,11,11,15,12,5,8,11,14,12,12,10,12,13,14,6,13,20,14,12,14,11,11,11,11,12,11,10,11,10,11,18,6,18,1,14,11,11,1,18,D/DM C,321,1,1,1,5,1,11,18,1,11,20,14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Ruben Loftus-Cheek,28068727,765,23-Jan-96,20,0,0,13,4,5000,6000,6200,160,120,18839669,191,86,DM/M/AM C,1,3,1,1,1,3,1,3,2,3,3,7,7,12,9,14,5,10,5,8,9,13,9,10,14,10,12,9,15,11,12,12,14,10,8,6,10,11,12,16,11,17,14,12,14,12,20,11,16,10,9,9,7,11,7,12,13,12,11,11,11,2,6,1,20,16,1,1,20,DM/M/AM C,431,1,1,14,16,1,1,6,1,1,18,20,1,1,1,1,5368709124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Callam Jones,28096366,765,31-Jan-96,20,0,0,0,0,1750,3850,3850,95,77,165090,183,77,D/DM RC,3,3,2,2,3,1,1,1,2,1,2,7,9,8,6,9,6,8,7,7,12,8,5,11,9,7,10,9,10,11,10,8,5,7,8,8,10,12,12,11,10,9,8,9,12,11,20,11,10,11,8,9,5,13,16,11,12,11,12,13,15,3,20,1,14,1,18,12,20,D/DM RC,113,1,1,1,1,1,1,20,10,18,19,1,12,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Tom Davies,28100152,765,30-Jun-98,18,0,0,0,0,4290,5990,5990,149,119,11433144,179,70,DM/M C,3,2,1,3,4,3,2,1,2,2,1,8,8,12,11,12,7,10,7,2,10,13,8,13,15,15,11,15,14,11,14,14,14,13,7,11,13,15,16,12,15,13,10,8,12,10,20,12,11,11,11,13,6,7,7,11,8,12,14,13,11,4,1,1,20,1,1,1,20,DM/M C,421,1,1,1,1,1,1,1,1,1,18,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Sam Field,28101021,765,08-May-98,18,0,0,0,0,4000,5500,5750,125,110,8250291,177,73,DM/M C,2,2,1,1,2,3,2,1,1,3,2,11,10,10,8,13,11,11,9,8,7,13,8,13,13,8,12,11,12,12,12,11,5,5,8,12,13,12,14,13,11,11,7,20,16,12,13,10,9,11,6,2,11,11,13,14,11,14,11,10,18,6,12,1,20,1,12,1,20,DM/M C,421,1,1,1,1,1,1,1,1,12,16,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Ashley Westwood,29000899,765,01-Apr-90,26,0,0,0,0,4000,6000,6000,129,120,3973055,170,76,DM/M C,2,1,2,1,2,3,2,4,1,2,2,10,10,9,9,14,12,7,9,5,12,14,10,10,13,10,14,11,13,15,14,12,14,6,13,8,15,16,13,11,13,13,8,11,14,10,20,15,8,14,12,12,8,16,13,13,15,12,14,10,10,10,12,7,20,10,12,11,20,DM/M C,421,1,1,1,10,1,1,1,11,12,19,20,8,12,1,7,4718720,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Joe Allen,29007955,801,14-Mar-90,26,31,0,7,2,5600,7200,7200,152,142,43189690,168,62,DM/M/AM C,2,3,2,2,1,3,1,2,1,3,1,8,9,13,9,15,7,7,8,3,14,15,6,13,15,13,15,15,15,15,13,14,13,12,8,14,13,17,18,13,15,14,6,11,15,12,20,15,10,14,6,15,8,11,10,14,14,13,15,15,12,2,1,1,20,16,1,1,20,DM/M/AM C,431,1,1,1,16,1,1,1,1,1,18,20,1,1,1,1,17592202821696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15/7/2016,17.3.2.23,Sam Clucas,29057738,765,25-Sep-90,25,0,0,0,0,4500,6300,6300,132,126,14853526,188,74,DM/M/AM L,3,1,1,1,2,1,3,1,2,3,1,13,14,13,13,11,13,12,13,11,8,13,9,12,12,8,10,8,12,10,11,11,13,13,7,13,12,14,17,12,14,11,12,20,15,12,8,15,7,15,4,13,3,15,10,11,9,9,9,10,10,3,12,15,20,18,14,20,14,DM/M/AM L,433,1,1,12,14,18,14,1,12,1,16,12,20,14,15,1,2251799814209536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/7/2016,17.3.2.23,Jack Stephens,29071914,765,27-Jan-94,22,0,0,5,0,3850,6000,6000,136,120,5529750,186,84,D C,1,3,3,3,1,1,1,2,1,2,2,9,10,11,7,11,10,14,8,10,13,12,9,13,11,13,11,11,12,11,10,12,14,11,11,10,13,13,12,13,12,11,14,9,13,12,20,13,13,11,6,11,6,16,12,10,12,12,14,14,12,11,20,14,10,1,14,1,20,D C,101,1,1,1,1,1,1,20,1,14,15,10,1,10,1,14,320,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
